"","feature","anovas.Legend_ex_withdraw DenDF","anovas.Legend_ex_withdraw F value","anovas.Legend_ex_withdraw Mean Sq","anovas.Legend_ex_withdraw NumDF","anovas.Legend_ex_withdraw Pr(>F)","anovas.Legend_ex_withdraw Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 2.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) 97.5 %","coefs.Legend_ex_withdrawDay 2 of washout (T2W) df","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Estimate","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Std. Error","coefs.Legend_ex_withdrawDay 2 of washout (T2W) t value","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 2.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) 97.5 %","coefs.Legend_ex_withdrawDay 4 of washout (T4W) df","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Estimate","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|)","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Std. Error","coefs.Legend_ex_withdrawDay 4 of washout (T4W) t value","coefs.Legend_ex_withdrawPost-washout (T14W) 2.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) 97.5 %","coefs.Legend_ex_withdrawPost-washout (T14W) df","coefs.Legend_ex_withdrawPost-washout (T14W) Estimate","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|)","coefs.Legend_ex_withdrawPost-washout (T14W) Std. Error","coefs.Legend_ex_withdrawPost-washout (T14W) t value","anovas.Legend_ex_withdraw Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 2 of washout (T2W) Pr(>|t|).BH","coefs.Legend_ex_withdrawDay 4 of washout (T4W) Pr(>|t|).BH","coefs.Legend_ex_withdrawPost-washout (T14W) Pr(>|t|).BH"
"751","Erysipelotrichaceae bacterium 21_3",91.0912162277841,0.0139568746583105,0.00242895561547697,3,0.997732194849947,0.0072868668464309,2.82980388371398,3.53772948496668,40.5216531133594,3.18376668434033,1.30619656465762e-20,0.180596584130301,17.6291633624877,-0.222463480202642,0.19289964453288,91.0287966889853,-0.014781917834881,0.889361535793923,0.105961927875168,-0.139502160174882,-0.215369398837074,0.209283695447694,91.1564716001411,-0.00304285169469014,0.977653172998523,0.108331861614391,-0.0280882433786766,-0.201337324257784,0.214025800477737,91.0287966878584,0.00634423810997673,0.952388187756475,0.105961927875168,0.0598728074997914,0.99902494587212,6.6338952798975e-20,0.970055588995613,0.991163461643561,0.984669894884753
"752","Actinomyces europaeus",91.1234599235268,0.677148383772997,0.556035073790243,3,0.568248229337589,1.66810522137073,-3.12754747812125,-2.14181348420708,61.1294426396797,-2.63468048116416,2.83392529081507e-15,0.251467374321546,-10.4772258758118,-0.46506297370283,0.437175635967167,90.9422677205646,-0.0139436688678315,0.951826139012466,0.230167140005311,-0.0605806235742849,-0.603420060847126,0.318343862631515,91.3133777934776,-0.142538099107806,0.54591053618355,0.235148178933235,-0.60616288739483,-0.262948549248303,0.639290060421693,90.9422677215214,0.188170755586695,0.415756865686919,0.230167140005311,0.817539617437803,0.927995739998803,8.05026913119671e-15,0.990845098748381,0.990316899229131,0.977025442307036
"753","Fibrisoma limi",90.9937871973105,0.0832444011044879,0.0429066697731494,3,0.969007432740764,0.128720009319448,-3.33164478275226,-2.23073022960655,43.0090049342416,-2.78118750617941,1.15778250635487e-12,0.280850709969568,-9.90272556719109,-0.365460045047621,0.349360662323706,90.9151806501104,-0.00804969136195723,0.9648873610137,0.182355572094626,-0.0441428318833065,-0.311464056482033,0.419276186038049,91.0759948945559,0.0539060647780078,0.773108775821086,0.186416752625066,0.289169637486538,-0.39516107011571,0.319659637255617,90.9151806477618,-0.0377507164300463,0.836459486923117,0.182355572094626,-0.207017071079447,0.99902494587212,2.57353246770657e-12,0.99090148104103,0.990316899229131,0.977025442307036
"754","Methanobrevibacter oralis",91.0951601942787,1.32242442002561,0.810616790555528,3,0.271967794554455,2.43185037166658,-3.04210782421787,-1.784908200945,41.8556731118445,-2.41350801258144,2.6572126977494e-09,0.320720082917212,-7.52527871229206,-0.179660983546658,0.599872196100649,91.0245170851422,0.210105606276996,0.293522963828318,0.19886415918766,1.05652827103313,-0.23604029403011,0.56088979150562,91.1690263315529,0.162424748737755,0.426406038585809,0.203302226934223,0.798932462212068,0.0033619707068675,0.782895150354175,91.024517087144,0.393128560530521,0.0510826580618439,0.19886415918766,1.9768698499338,0.851080362570979,4.58177827307406e-09,0.814477628106392,0.990316899229131,0.914442446132504
"755","Alloprevotella rava",90.976657455368,0.712393291005538,0.328526234557028,3,0.547073085250687,0.985578703671083,-0.528991034358902,0.560268794371927,41.7431605958592,0.0156388800065125,0.955387468883514,0.277877511352956,0.0562797612889522,-0.135689263095798,0.540451867051685,90.9056606715326,0.202381301977943,0.243738396520917,0.172488151690745,1.17330552849099,-0.378502332000603,0.312727592519445,91.0508941703528,-0.0328873697405791,0.852465618739401,0.176337404659571,-0.186502516604858,-0.275487053040339,0.400654077107144,90.9056606728432,0.0625835120334023,0.717575708673242,0.172488151690745,0.362827889451843,0.927995739998803,0.958819998711839,0.785357502582501,0.990316899229131,0.977025442307036
"756","Veillonella sp. oral taxon 780",91.4221115128741,1.77347415934234,0.871295116173319,3,0.157765977873691,2.61388534851996,-2.67488386027312,-1.99878485744199,74.4813233506864,-2.33683435885756,8.69284498626506e-22,0.17247740472889,-13.5486405452977,-0.589520186972597,0.108362532928996,91.170933449988,-0.2405788270218,0.179941757713604,0.178034577524486,-1.35130394537383,-0.557447297402338,0.155217628382047,91.6857680171288,-0.201114834510146,0.271530584774026,0.181805617706701,-1.10620803167147,-0.232405418861801,0.465477301039792,91.1709334497375,0.116535941088995,0.514393137204303,0.178034577524486,0.65456914442908,0.747669115285701,4.85640273232675e-21,0.770723320200273,0.990316899229131,0.977025442307036
"757","Enterorhabdus caecimuris",91.220025769524,4.52588001372975,3.02959938703467,3,0.00526899802176111,9.08879816110401,1.90988295821285,2.66139462759681,81.1862414417902,2.28563879290483,1.59412359020073e-19,0.191715683377806,11.9220230324121,-0.999299388897342,-0.184682665284048,90.9283144993825,-0.591991027090695,0.00542923130753369,0.207814207311687,-2.84865522308976,-1.11206867926099,-0.280410493779331,91.526488435998,-0.69623958652016,0.00146161978340844,0.212161598897141,-3.2816475278248,-0.980042097957654,-0.165425374344361,90.9283144970693,-0.572733736151008,0.00706984930888046,0.207814207311687,-2.75598932123058,0.518101064862941,7.10572110951175e-19,0.37681476633607,0.294442819260124,0.454905411901385
"758","Streptococcus infantis",91.3816100994653,1.56791219327392,0.898108547685483,3,0.202553051639323,2.69432564305645,1.21993715080444,2.01872216751494,64.2460862507773,1.61932965915969,3.90751930368051e-11,0.20377543235774,7.94663831858229,-0.734994414790663,0.018562021723013,91.186220457093,-0.358216196533825,0.0656236931306004,0.192237317230733,-1.86340613619714,-0.407813019568724,0.3619783573585,91.5864680539159,-0.0229173311051116,0.907353689710794,0.196378959766414,-0.116699523881637,-0.60623829917404,0.147318137339635,91.1862204568987,-0.229460080917203,0.235719185403165,0.192237317230733,-1.1936292298638,0.795822826981804,7.65070368337446e-11,0.648531896984528,0.990316899229131,0.977025442307036
"759","Cupriavidus basilensis",91.2161873214822,0.337454213828434,0.223695196803108,3,0.798281912995406,0.671085590409323,-3.38759864848645,-2.74243710417451,107.734429384032,-3.06501787633048,1.83476428781375e-35,0.164585050899123,-18.6226990822458,-0.569692568213368,0.240956969364184,90.7407379194132,-0.164367799424592,0.428799739639588,0.206802151460908,-0.794807008841313,-0.603621276610882,0.22292030922994,91.7174335678486,-0.190350483690471,0.36902353870404,0.210856319901916,-0.902749719709687,-0.553065985752048,0.257583551825504,90.7407379191382,-0.147741216963272,0.476808427427944,0.206802151460908,-0.714408510354402,0.96405398536947,9.6095779574245e-34,0.862545082723336,0.990316899229131,0.977025442307036
"760","Macrococcus caseolyticus",90.9969656863281,2.07480066738489,1.21390610302806,3,0.109035913200564,3.64171830908417,-1.75576733390644,-1.01757870059792,73.8769334540804,-1.38667301725218,2.06949013310085e-10,0.188316887231412,-7.36350859255747,-0.660827953997,0.10075391376208,90.7438671252715,-0.28003702011746,0.152920884540566,0.194284658740248,-1.44137484623457,-0.875027811918944,-0.0973126175410561,91.2626577194573,-0.48617021473,0.01617437304415,0.198400378913186,-2.45045003136175,-0.690139245463443,0.0714426222956377,90.7438671264795,-0.309348311583902,0.114807882816049,0.194284658740248,-1.59224260726366,0.6974969103975,3.83660001928207e-10,0.749004293358253,0.589980800678626,0.952564413859888
"761","Aquabacterium parvum",91.7482337830746,2.03187550907443,1.41284605866041,3,0.114889640881141,4.23853817598123,-3.36920710062112,-2.66881636325336,97.0785706503252,-3.01901173193724,1.14687029403459e-30,0.178674389655205,-16.8967233511369,-0.193853557388501,0.636400701396515,91.3646279650513,0.221273572004007,0.298912400303591,0.21180344775056,1.04471185126599,-0.0841974182865935,0.762870712076366,92.1519394888364,0.339336646894886,0.119766151121086,0.216092779521594,1.57032848411752,-0.558171251336103,0.272083007448913,91.3646279665631,-0.143044121943595,0.501151152457325,0.21180344775056,-0.675362575363067,0.718910004256123,2.40269326600246e-29,0.816674636697464,0.990316899229131,0.977025442307036
"762","Capnocytophaga sp. oral taxon 329",91.0438911081405,0.417371815706132,0.262177178964493,3,0.740949549615543,0.78653153689348,-2.49137649837138,-1.05937867857247,39.1790839922138,-1.77537758847193,1.92857163276584e-05,0.365312278974084,-4.85989026554969,-0.482435491068641,0.306693722615592,90.9895028224785,-0.0878708842265244,0.663514775942855,0.201312172037033,-0.436490666894993,-0.624214065261476,0.182602438569059,91.1007401514697,-0.220805813346208,0.286199903911219,0.20582431876162,-1.07278777685128,-0.444327618377207,0.344801595307026,90.9895028223095,-0.0497630115350905,0.805315569898607,0.201312172037033,-0.24719325727575,0.96405398536947,2.76736819907153e-05,0.909617671823368,0.990316899229131,0.977025442307036
"763","Actinomyces sp. oral taxon 181",90.4403020532811,0.340373594467242,0.289195953543296,3,0.796175117981492,0.867587860629887,-1.31835504278648,-0.389732935617387,67.901087944331,-0.854043989201936,0.000590404416053609,0.236897747737701,-3.60511654229636,-0.601381723990761,0.316380997375404,90.2137594933682,-0.142500363307679,0.5442896789705,0.234127445352405,-0.608644420534251,-0.569826349263111,0.367551585812647,90.6779941560653,-0.101137381725232,0.673342992015115,0.239131418349948,-0.422936402180438,-0.691814470305351,0.225948251060814,90.2137594976615,-0.232933109622269,0.322446589123328,0.234127445352404,-0.994898779473128,0.96405398536947,0.000782846361792602,0.886163268569427,0.990316899229131,0.977025442307036
"764","Actinomyces sp. oral taxon 448",90.9078514672899,2.01337459404236,1.75556131675858,3,0.117608124003,5.26668395027573,-0.770142906872247,0.340618652262176,54.1316643391362,-0.214762127305036,0.451794666945884,0.283362747452496,-0.757905297135218,-0.919559419540418,0.0101729399304445,90.7633725418234,-0.454693239804987,0.0583741696597654,0.237180980570172,-1.91707294030038,-0.377330711639401,0.572738357196941,91.0591695161528,0.0977038227787699,0.687804818627728,0.242369011964089,0.403120110062777,-0.58762183672234,0.342110522748522,90.7633725400852,-0.122755656986909,0.606023660252703,0.237180980570172,-0.517561132818535,0.719383999376015,0.472074726808792,0.618014005770803,0.990316899229131,0.977025442307036
"765","Atopobium sp. oral taxon 199",91.1776642166278,1.48578393657418,1.0017169176819,3,0.223669151110033,3.0051507530457,-2.31512891357431,-1.25531437331877,49.8642268293646,-1.78522164344654,2.53813434930339e-08,0.270365820141395,-6.60298569735224,-0.82020764279391,-0.00267159254705196,91.060265659306,-0.411439617670481,0.0515543851783402,0.208558947178489,-1.97277375646878,-0.555769462554833,0.27978078356219,91.3005459026268,-0.137994339496322,0.519003304619096,0.213154489752806,-0.647391193384447,-0.705598562901173,0.111937487345685,91.0602656609078,-0.296830537777744,0.158082251540437,0.208558947178489,-1.42324528289698,0.810628863622884,4.09818224415461e-08,0.608655449257512,0.990316899229131,0.977025442307036
"766","Prevotella sp. oral taxon 473",90.8807414687839,0.335322068971124,0.20403870929008,3,0.799821095933317,0.61211612787024,-0.7647655521023,0.642860183067719,39.0154493893518,-0.0609526845172909,0.866091843624803,0.359094796198602,-0.169739815676917,-0.431518679999347,0.34515296994333,90.8260140645374,-0.0431828550280083,0.82795889634961,0.198134163706314,-0.217947547359961,-0.260442338281299,0.53363669500536,90.9379455513473,0.136597178362031,0.501828280895752,0.202574904322287,0.674304543393544,-0.295874491346274,0.480797158596403,90.8260140635996,0.0924613336250646,0.641860425609663,0.198134163706314,0.466660226058319,0.96405398536947,0.875494529502515,0.963156401808614,0.990316899229131,0.977025442307036
"767","Actinobaculum sp. oral taxon 183",91.1081488165447,1.96598361771952,2.01322364199174,3,0.124645503568683,6.03967092597522,-1.06657875660035,0.0289765264272642,61.5284209059209,-0.518801115086544,0.0682027407144335,0.279483524102794,-1.85628514865774,-1.01936613838523,-0.0118122086694149,90.9245843850556,-0.515589173527324,0.047836736294997,0.257033786759164,-2.00591984434491,-0.544447702742889,0.484896002699453,91.3005630863286,-0.0297758500217179,0.9099688646077,0.262592505158685,-0.113391850249969,-0.491895628442331,0.515658301273487,90.9245843876756,0.0118813364155778,0.963232447736867,0.257033786759164,0.0462248040048928,0.725367583267754,0.0781859052239333,0.589517426694228,0.990316899229131,0.986783363329455
"768","Aggregatibacter actinomycetemcomitans",91.398042369818,0.852249653641861,0.659569284698606,3,0.468937875254534,1.97870785409582,-3.23303470575256,-2.31034536199158,64.8791810034803,-2.77169003387207,9.27480663178063e-18,0.235384259873917,-11.7751715231796,-0.783028578058302,0.0928805098581063,91.1993776965694,-0.345074034100098,0.125979008492944,0.223450301848776,-1.54429880490219,-0.699824861049458,0.194936477463703,91.6063483003469,-0.252444191792877,0.271643328908729,0.228259637822665,-1.10595195103657,-0.654630335897051,0.221278752019356,91.1993776984586,-0.216675791938847,0.334769581104961,0.223450301848776,-0.969682252143419,0.927995739998803,3.42840571473618e-17,0.718876046742579,0.990316899229131,0.977025442307036
"769","Haemophilus influenzae",91.3306359445057,1.51721836648073,2.49322109036772,3,0.215345305655936,7.47966327110317,-1.53820550967752,-0.13478848276734,60.8523710353367,-0.836496996222432,0.022777749347508,0.358021126403383,-2.336445909284,-1.0842686863646,0.192077802217769,91.1532795032194,-0.446095442073415,0.174035585170184,0.325604577086627,-1.37005273717246,-0.528705235960233,0.775287049248331,91.5165159961608,0.123290906644049,0.711773716573446,0.33265720581967,0.37062448817322,-0.453971242099651,0.822375246482717,91.1532795048387,0.184202002191533,0.572972078349741,0.325604577086627,0.565723012371926,0.80204162728744,0.0272682199331596,0.770723320200273,0.990316899229131,0.977025442307036
"770","Haemophilus parainfluenzae",91.1437808567166,2.35156711733618,5.02497017136247,3,0.0774541273776299,15.0749105140874,2.44367595175721,4.01864299550082,62.0063686834659,3.23115947362901,3.3436361343874e-11,0.401784689965416,8.04201741461861,-1.08045486586637,0.375005194306135,90.9579822714765,-0.35272483578012,0.344640480083017,0.371297654358191,-0.949978626689213,-0.524916790678514,0.961997865617926,91.3385459066008,0.218540537469706,0.565941075802281,0.37932193347047,0.57613472405945,-0.118312235579886,1.33714782459262,90.9579822685467,0.609417794506369,0.104184745530692,0.371297654358191,1.64131873000863,0.688004578255629,6.5773875131846e-11,0.834707289912048,0.990316899229131,0.952564413859888
"771","Aggregatibacter aphrophilus",91.26669960153,0.730065069507503,1.19430560704961,3,0.536669620744246,3.58291682114883,-1.43503708591857,-0.0192057020490715,59.8421114573259,-0.727121393983823,0.04860507553564,0.361188112393238,-2.01313766714498,-1.0141143187828,0.259357059003177,91.0941979257838,-0.377378629889813,0.248422230208666,0.324871116977394,-1.16162567297749,-0.757058044961548,0.544037702648957,91.4474733782805,-0.106510171156295,0.749023850598015,0.331918279589161,-0.320892754952003,-0.567470198847335,0.706001178938645,91.0941979253812,0.0692654900456551,0.831640280976462,0.324871116977394,0.213209135641551,0.927995739998803,0.0564142012449672,0.794571866087261,0.990316899229131,0.977025442307036
"772","Bacteroides paurosaccharolyticus",91.1067700442036,1.55755418729472,0.524158442663823,3,0.205128556835405,1.57247532799147,1.10512590158652,2.1153397054527,39.9824979699819,1.61023280351961,2.12017023139735e-07,0.257712338551785,6.24817892914372,-0.0682426575071218,0.50935037798845,91.0478544585644,0.220553860240664,0.137897672916849,0.1473478696679,1.49682422106108,-0.338121062270769,0.252402265789507,91.1683574189857,-0.042859398240631,0.776670031215917,0.150646474302142,-0.284503161718014,-0.101534213199431,0.47605882229614,91.0478544566569,0.187262304548355,0.207006846716926,0.1473478696679,1.27088572756712,0.795822826981804,3.32093954002052e-07,0.726781445939118,0.990316899229131,0.977025442307036
"773","[Haemophilus] parasuis",91.4967095171685,0.231237735985245,0.210005043313586,3,0.87441372577073,0.630015129940759,-3.35875598614489,-2.45718564577764,77.1998461938416,-2.90797081596127,1.70710601837131e-20,0.229996660009757,-12.6435349793249,-0.651112834210452,0.297737566980514,91.231276277325,-0.176687633614969,0.467297693981378,0.242058121647994,-0.729938877539138,-0.534989800648048,0.43386643459951,91.7754092418176,-0.0505616830242691,0.838361707898294,0.247161744524331,-0.204569210828222,-0.479307767992297,0.469542633198669,91.2312762773333,-0.00488256739681427,0.983950969260833,0.242058121647994,-0.0201710538096078,0.987713117987718,8.46482155855125e-20,0.862545082723336,0.990316899229131,0.994633187262458
"774","Collinsella aerofaciens",91.0150207571902,0.824876195503804,0.573875901641188,3,0.483495614034036,1.72162770492356,6.81949847287454,7.92439898410691,48.4244391662333,7.37194872849072,3.22020673982185e-30,0.281867554696844,26.1539457296511,-0.682207736292441,0.148267804773982,90.9043683890576,-0.26696996575923,0.210849543589426,0.211859898349436,-1.26012505358091,-0.729839690264256,0.118971173792666,91.1308246029504,-0.305434258235795,0.161785152130055,0.216537362612842,-1.41053836876131,-0.561100301230348,0.269375239836075,90.9043683875725,-0.145862530697137,0.492900228749192,0.211859898349436,-0.688485795724091,0.927995739998803,5.74156010206533e-29,0.777920334977401,0.990316899229131,0.977025442307036
"775","Pasteurella bettyae",91.3382227709014,0.638279499839717,0.65913848948132,3,0.592281716610803,1.97741546844396,-2.53199308961414,-1.39963183260665,59.401064967711,-1.9658124611104,5.610734920176e-09,0.28887297571267,-6.80511029548749,-0.789388194763749,0.222412855266398,91.1689399935314,-0.283487669748675,0.27496985796126,0.258117255727938,-1.09829026714695,-0.468169854326882,0.565598149403938,91.5156103933314,0.0487141475385285,0.853858664450851,0.2637211734208,0.184718378530794,-0.555743321587488,0.456057728442659,91.1689399926797,-0.0498427965724144,0.847309114544322,0.258117255727938,-0.193101373373309,0.927995739998803,9.46035384931084e-09,0.808056276973387,0.990316899229131,0.977025442307036
"776","Rodentibacter pneumotropicus",91.350216275667,0.378214431042864,0.359067311631033,3,0.768923376932856,1.0772019348931,-3.26863705244844,-2.23137975577374,63.3840388341479,-2.75000840411109,2.53798972358408e-15,0.26461131552836,-10.3926334314919,-0.666543740821257,0.303588917526587,91.1591880719516,-0.181477411647335,0.465269547127291,0.247487368645579,-0.733279490749382,-0.606038505115592,0.385022856886527,91.5504832702752,-0.110507824114533,0.663075572531323,0.252826421765779,-0.437089697123937,-0.426430204309912,0.543702454037932,91.1591880707711,0.0586361248640101,0.81324601980308,0.247487368645579,0.236925727502407,0.96405398536947,7.23413397402537e-15,0.862545082723336,0.990316899229131,0.977025442307036
"777","Succinivibrionaceae bacterium WG-1",91.4500622343578,1.0429573638989,0.777905690216422,3,0.377472462306767,2.33371707064927,-2.69368084815735,-1.87165849549827,76.3019373058759,-2.28266967182781,3.42808194482622e-17,0.209703433109761,-10.8852279525297,-0.610645850452117,0.249243230692881,91.1890748790103,-0.180701309879618,0.412229258053348,0.219363490331377,-0.823752893458455,-0.624218657848366,0.253827508003607,91.7240700094347,-0.18519557492238,0.410505914700976,0.223995484809387,-0.826782625015748,-0.282777995120299,0.577111086024699,91.1890748763795,0.1471665454522,0.503992812729526,0.219363490331377,0.670879849832283,0.888117324831793,1.20198019655413e-16,0.862545082723336,0.990316899229131,0.977025442307036
"778","Mannheimia haemolytica",91.2821819520955,0.283032620812536,0.273067508667942,3,0.837527430738791,0.819202526003825,-3.12083674714292,-2.16034984777209,72.550118810694,-2.6405932974575,1.03249247019817e-16,0.245026670629416,-10.7767586715129,-0.481205023074215,0.496772796621959,91.0399879067796,0.0077838867738719,0.975178852337283,0.249488722091411,0.0311993532558155,-0.339266788136109,0.659488513372168,91.5363636329879,0.16011086261803,0.531303382251839,0.254789197502181,0.628405223563918,-0.314289523758709,0.663688295937466,91.0399879052865,0.174699386089379,0.485569541088105,0.249488722091411,0.700229592042923,0.980234618657971,3.40641216545695e-16,0.995310833852541,0.990316899229131,0.977025442307036
"779","Alloprevotella tannerae",91.1066172429463,0.0955089183780805,0.020058199175108,3,0.962336124812095,0.0601745975253239,2.20873922444946,2.99237871628109,40.3709011909286,2.60055897036527,5.02856494264084e-16,0.199911707055047,13.008537662325,-0.173602310291173,0.282682744362928,91.0452709838405,0.0545402170358776,0.640509095382234,0.116401387539062,0.468552980243257,-0.195087008743087,0.271406115289981,91.1707490169084,0.0381595532734474,0.74920672481417,0.119005534722247,0.320653601217036,-0.174882482005151,0.28140257264895,91.0452709821784,0.0532600453218993,0.648362163303358,0.116401387539062,0.457555072563259,0.99902494587212,1.51580482803346e-15,0.9066665910985,0.990316899229131,0.977025442307036
"780","Prevotella enoeca",91.0582847125929,0.26024065046929,0.188492834602781,3,0.853853212827749,0.565478503808344,-1.14490233482818,0.0438500608178708,46.2492475940602,-0.550526137005156,0.0759544199937008,0.303258734605018,-1.81536778395581,-0.297793246760587,0.549574817979257,90.9608217986965,0.125890785609335,0.561757431668323,0.216169294799235,0.582371264736073,-0.277282019545768,0.588861260866979,91.1602551985043,0.155789620660606,0.482569709693163,0.220958978645724,0.705061281580199,-0.250469448334778,0.596898616405066,90.9608217989883,0.173214584035144,0.425051206427168,0.216169294799235,0.80129134064121,0.986248416167885,0.0867163541617456,0.887304685059774,0.990316899229131,0.977025442307036
"781","Bifidobacterium callitrichos",91.035593435261,0.629865993543041,0.295100536912768,3,0.597583913181176,0.885301610738304,0.062448743114923,1.01835193927781,46.2280304746108,0.540400341196366,0.0316496505676224,0.243857337099796,2.21605118641648,-0.56671571599097,0.114795733931982,90.9380418781942,-0.225959991029494,0.196995595581587,0.173858156399461,-1.29968012838191,-0.448746462108891,0.24786513233666,91.1376569318581,-0.100440664886116,0.573331039038286,0.17771030486793,-0.565193250671427,-0.512517333494851,0.168994116428101,90.9380418775472,-0.171761608533375,0.325802895127281,0.173858156399461,-0.987941043954997,0.927995739998803,0.0373029636788573,0.770723320200273,0.990316899229131,0.977025442307036
"782","Bifidobacterium saguini",91.0356652934168,0.525472968297706,0.239593262941487,3,0.665878653062236,0.718779788824461,1.62288594201137,2.77363264391795,40.3624050280448,2.19825929296466,3.74248445762627e-09,0.293563226412201,7.48819707369621,-0.527819995261913,0.144497400982753,90.9737602985927,-0.19166129713958,0.2667333657124,0.171512691444287,-1.11747588779363,-0.446938766135973,0.240417952257869,91.1003820611865,-0.103260406939052,0.557396490844475,0.175349323716054,-0.588883976001318,-0.514481017302484,0.157836378942182,90.9737603005456,-0.178322319180151,0.301233133914818,0.171512691444287,-1.03970334602368,0.948448697824308,6.36146445332823e-09,0.802501137447088,0.990316899229131,0.977025442307036
"783","Campylobacter hominis",91.2165927351017,2.03171954207537,2.57573920250258,3,0.11495696965432,7.72721760750773,-2.67131238486463,-1.51444429660806,66.7476676258371,-2.09287834073634,1.05691136306806e-09,0.295124833257601,-7.09150198455027,-0.556868591254083,0.564197721773174,91.0055751375806,0.00366456525954525,0.989804599951292,0.285991559505707,0.0128135433992489,-0.0921902058677088,1.05292201229639,91.4379113668659,0.480365903214343,0.103531654530685,0.292125831698083,1.64438009614572,-0.783239220753544,0.337827092273713,91.0055751383047,-0.222706064239916,0.438167441218117,0.285991559505707,-0.778715513929256,0.718910004256123,1.86461415210744e-09,0.997317911891191,0.990316899229131,0.977025442307036
"784","Roseateles depolymerans",91.2287407367311,2.59596624520604,1.34856571980817,3,0.0572058884747876,4.04569715942451,-3.53643663864989,-2.69478160968576,55.7790189439458,-3.11560912416782,1.3800401002679e-20,0.214711860932904,-14.5106521392474,0.0527871211088357,0.770414128890421,91.0783679031895,0.411600624999628,0.0269692853533118,0.183071478211369,2.2483055745276,-0.27129668055247,0.461996939786244,91.3862496622703,0.095350129616887,0.611484769680962,0.187068136486905,0.509708020871645,-0.414007257484843,0.303619750296742,91.0783679044414,-0.0551937535940505,0.763730093965822,0.183071478211369,-0.301487452514724,0.622578370673663,6.8837714525268e-20,0.504447358555953,0.990316899229131,0.977025442307036
"785","Myroides odoratimimus",91.0076685800083,2.18839154835277,0.85659394353672,3,0.0947810322583975,2.56978183061016,-0.556990205206943,0.751793742689836,36.8322910891746,0.0974017687414462,0.772131993139083,0.333879591211956,0.291727231328772,0.0614873994366207,0.684414496475035,90.9680617595459,0.372950947955828,0.0211011853642156,0.158912893796004,2.34688916076617,-0.00352218852688346,0.633421175094643,91.0490536106602,0.31494949328388,0.0556860998863193,0.162488537709278,1.93828744921923,-0.0213990660804463,0.601528030957968,90.9680617588312,0.290064482438761,0.0712366428055154,0.158912893796004,1.8253048919436,0.692522295492883,0.78716132633887,0.501810575006642,0.897402917398761,0.952564413859888
"786","Prevotella bryantii",91.0757549118822,0.653472855214631,0.431425075196186,3,0.582807278038638,1.29427522558856,-0.381709447582062,0.941407843863599,41.4766249885223,0.279849198140768,0.411797305716663,0.337536123592638,0.829094068990701,-0.498763858243056,0.310241044107,91.0072762381204,-0.0942614070680283,0.648952392707895,0.206382593948507,-0.456731380610259,-0.448225972430687,0.378844097634631,91.1473544292785,-0.0346909373980278,0.86976543411776,0.210991139783471,-0.164418929788376,-0.224189624251731,0.584815278098325,91.0072762370456,0.180312826923297,0.384590876263519,0.206382593948507,0.87368233664262,0.927995739998803,0.43081915379596,0.909617671823368,0.990316899229131,0.977025442307036
"787","Bifidobacterium subtile",90.9375708256869,0.624427918188658,0.239283483901557,3,0.601025976292026,0.71785045170467,0.249020453248602,1.16948654200763,43.8899440359624,0.709253497628118,0.0041974536610923,0.234817092563831,3.0204508959897,-0.274988809990033,0.341361250821108,90.8531044478053,0.0331862204155372,0.833312194958465,0.157235047601087,0.211061216451769,-0.213516264348323,0.416539162824043,91.0259184635256,0.10151144923786,0.529257547400582,0.160731378775876,0.631559624579637,-0.420646361888147,0.195703698922994,90.8531044459545,-0.112471331482577,0.476253593251472,0.157235047601087,-0.715307008192742,0.927995739998803,0.00531339300301413,0.963156401808614,0.990316899229131,0.977025442307036
"788","Prevotella albensis",91.0034821650305,0.187893176764643,0.159803374928826,3,0.904393052907562,0.479410124786477,-0.209850215611739,1.62926537410439,37.4885956386956,0.709707579246328,0.138745056791245,0.469170761356546,1.51268501300955,-0.428812934951596,0.489413320150398,90.9595777994432,0.0303001925994012,0.897364585908808,0.234245695927284,0.129352185018619,-0.343151085081305,0.595712785035189,91.0493621390995,0.126280849976942,0.599305426426834,0.239510490376898,0.527245590697194,-0.310414729994885,0.60781152510711,90.9595778020893,0.148698397556112,0.527154535785826,0.234245695927284,0.634796711920258,0.9905301004927,0.153997824623925,0.970311642569782,0.990316899229131,0.977025442307036
